Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Transmission,Price,Gov,price_category
Hyundai,Verna,Sedan,White,2014,Benzine,20000 to 29999,1600 CC,Manual,110.0,Cairo,1
Fiat,128,Sedan,Red,1999,Benzine,More than 200000,1000 - 1300 CC,Manual,30.0,Beni Suef,0
Hyundai,Accent,Sedan,Gray,2000,Benzine,50000 to 59999,1000 - 1300 CC,Manual,60.0,Alexandria,0
Hyundai,Tucson,SUV,White,2021,Benzine,20000 to 29999,1600 CC,Automatic,185.6,Cairo,1
Fiat,Shahin,Sedan,White,1997,Benzine,More than 200000,1400 - 1500 CC,Manual,40.0,Sharqia,0
Fiat,131,Sedan,Silver,1983,Benzine,120000 to 139999,1600 CC,Manual,28.8,Qalyubia,0
Fiat,128,Sedan,Gray,1984,Benzine,More than 200000,1000 - 1300 CC,Manual,35.0,Dakahlia,0
Fiat,Shahin,Sedan,Other Color,2009,Benzine,50000 to 59999,1400 - 1500 CC,Manual,63.2,Sharqia,0
Fiat,128,Sedan,White,1990,Benzine,120000 to 139999,1000 - 1300 CC,Manual,21.9,Alexandria,0
Hyundai,Verna,Sedan,White,2012,Benzine,More than 200000,1600 CC,Manual,96.0,Giza,0
Hyundai,Matrix,Hatchback,Silver,2012,Benzine,90000 to 99999,1600 CC,Automatic,185.6,Kafr al-Sheikh,1
Hyundai,Elantra,Sedan,Gray,2008,Benzine,0 to 9999,1600 CC,Automatic,165.0,Qalyubia,1
Hyundai,Verna,Sedan,White,2011,Natural Gas,10000 to 19999,1600 CC,Manual,75.0,Cairo,0
Hyundai,Avante,Sedan,White,2011,Benzine,70000 to 79999,1600 CC,Automatic,185.0,Giza,1
Chevrolet,Aveo,Sedan,Black,2009,Benzine,120000 to 139999,1400 - 1500 CC,Manual,94.3,Gharbia,0
Chevrolet,Lanos,Sedan,Black,2009,Benzine,160000 to 179999,1400 - 1500 CC,Manual,82.0,Giza,0
Hyundai,Elantra,Sedan,Black,2015,Benzine,10000 to 19999,1600 CC,Automatic,253.0,Cairo,2
Hyundai,Accent,Sedan,Silver,2015,Benzine,80000 to 89999,1600 CC,Automatic,241.5,Cairo,2
Chevrolet,Cruze,Sedan,Black,2015,Benzine,90000 to 99999,1600 CC,Automatic,225.0,Fayoum,2
Fiat,128,Sedan,Gray,1977,Benzine,50000 to 59999,1000 - 1300 CC,Manual,20.0,Alexandria,0
Chevrolet,Optra,Sedan,Red,2007,Benzine,More than 200000,1600 CC,Automatic,135.0,Qalyubia,1
Chevrolet,Optra,Sedan,Black,2007,Benzine,140000 to 159999,1600 CC,Automatic,134.0,Giza,1
Hyundai,Elantra,Sedan,Other Color,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,120.0,Sharqia,1
Hyundai,Elantra,Sedan,White,2018,Benzine,10000 to 19999,1600 CC,Automatic,30.0,Dakahlia,0
Chevrolet,Lanos,Sedan,Gray,2010,Benzine,100000 to 119999,1400 - 1500 CC,Manual,102.0,Giza,1
Fiat,Uno,Hatchback,Silver,1996,Benzine,40000 to 49999,1000 - 1300 CC,Manual,71.3,Alexandria,0
Fiat,Shahin,Sedan,Gray,1999,Benzine,140000 to 159999,1400 - 1500 CC,Manual,31.6,Alexandria,0
Fiat,128,Sedan,Red,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,12.7,Cairo,0
Hyundai,Verna,Sedan,Silver,2011,Benzine,30000 to 39999,1600 CC,Manual,95.0,Fayoum,0
Fiat,128,Sedan,White,1993,Benzine,60000 to 69999,1000 - 1300 CC,Manual,26.4,Beni Suef,0
Hyundai,Elantra,Sedan,Gray,1999,Benzine,More than 200000,1600 CC,Manual,74.8,Alexandria,0
Chevrolet,Lanos,Sedan,Red,2012,Benzine,100000 to 119999,1400 - 1500 CC,Manual,150.0,Giza,1
Fiat,128,Sedan,Red,1989,Benzine,40000 to 49999,1000 - 1300 CC,Manual,38.0,Cairo,0
Fiat,Shahin,Sedan,Red,2006,Benzine,100000 to 119999,1400 - 1500 CC,Manual,40.2,Cairo,0
Fiat,Shahin,Sedan,Burgundy,2002,Benzine,100000 to 119999,1400 - 1500 CC,Manual,37.0,Alexandria,0
Hyundai,Tucson,SUV,Black,2017,Benzine,60000 to 69999,1600 CC,Automatic,185.6,Giza,1
Hyundai,Accent,Sedan,Gold,2000,Benzine,More than 200000,1400 - 1500 CC,Manual,36.0,Sohag,0
Chevrolet,Aveo,Sedan,Blue- Navy Blue,2018,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,184.0,Cairo,1
Fiat,131,Sedan,Silver,1976,Benzine,0 to 9999,1600 CC,Manual,17.0,Cairo,0
Hyundai,Elantra,Sedan,Silver,2008,Benzine,More than 200000,1600 CC,Automatic,149.5,Qalyubia,1
Hyundai,Elantra,Sedan,Gold,2019,Benzine,50000 to 59999,1600 CC,Automatic,260.0,Sharqia,2
Chevrolet,Optra,Sedan,Burgundy,2014,Benzine,0 to 9999,1600 CC,Manual,151.8,Alexandria,1
Hyundai,Accent,Sedan,Black,2010,Benzine,140000 to 159999,1000 - 1300 CC,Manual,138.0,Cairo,1
Fiat,Punto,Hatchback,Black,2012,Benzine,More than 200000,1000 - 1300 CC,Manual,89.7,Cairo,0
Hyundai,Verna,Sedan,Burgundy,2010,Benzine,180000 to 199999,1600 CC,Automatic,126.5,Sohag,1
Hyundai,I10,Hatchback,Silver,2009,Benzine,140000 to 159999,1000 - 1300 CC,Manual,93.0,Ismailia,0
Chevrolet,Lanos,Sedan,Burgundy,2019,Benzine,50000 to 59999,1400 - 1500 CC,Manual,178.2,Cairo,1
Chevrolet,Aveo,Sedan,Gray,2017,Benzine,100000 to 119999,1400 - 1500 CC,Manual,151.8,Alexandria,1
Fiat,128,Sedan,White,2001,Benzine,50000 to 59999,1000 - 1300 CC,Manual,28.8,Qalyubia,0
Chevrolet,Aveo,Sedan,Red,2013,Benzine,10000 to 19999,1400 - 1500 CC,Manual,120.8,Cairo,1
Fiat,128,Sedan,White,1990,Benzine,100000 to 119999,1000 - 1300 CC,Manual,26.0,Minya,0
Fiat,Uno,Hatchback,Blue- Navy Blue,1997,Benzine,0 to 9999,1000 - 1300 CC,Manual,39.1,Cairo,0
Hyundai,Verna,Sedan,Blue- Navy Blue,2011,Benzine,50000 to 59999,1600 CC,Manual,90.0,Damietta,0
Hyundai,Elantra,Sedan,Silver,2017,Benzine,80000 to 89999,1600 CC,Automatic,304.8,Cairo,3
Hyundai,Avante,Sedan,Silver,2012,Benzine,10000 to 19999,1600 CC,Automatic,171.3,Monufia,1
Chevrolet,Lanos,Sedan,Other Color,2012,Benzine,140000 to 159999,1400 - 1500 CC,Manual,110.0,Alexandria,1
Hyundai,Elantra,Sedan,Black,2015,Benzine,100000 to 119999,1600 CC,Automatic,253.0,Gharbia,2
Hyundai,Accent,Sedan,Green,2000,Benzine,20000 to 29999,1400 - 1500 CC,Manual,65.0,Cairo,0
Fiat,Shahin,Sedan,Silver,1999,Benzine,180000 to 199999,1400 - 1500 CC,Manual,48.0,Alexandria,0
Fiat,128,Sedan,White,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,14.9,Dakahlia,0
Fiat,128,Sedan,White,1996,Benzine,180000 to 199999,1000 - 1300 CC,Manual,33.0,Giza,0
Chevrolet,Aveo,Sedan,Green,2008,Benzine,120000 to 139999,1400 - 1500 CC,Manual,92.0,Alexandria,0
Chevrolet,Optra,Sedan,Gray,2017,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,180.0,Cairo,1
Hyundai,Elantra,Sedan,Gray,2019,Benzine,70000 to 79999,1600 CC,Automatic,161.4,Cairo,1
Chevrolet,Optra,Sedan,Other Color,2007,Benzine,160000 to 179999,1600 CC,Manual,97.0,Qalyubia,0
Fiat,128,Sedan,White,1974,Benzine,More than 200000,1000 - 1300 CC,Manual,20.0,Giza,0
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2019,Benzine,90000 to 99999,1400 - 1500 CC,Manual,155.2,Red Sea,1
Hyundai,Elantra,Sedan,Blue- Navy Blue,1997,Benzine,0 to 9999,1400 - 1500 CC,Automatic,17.2,Port Said,0
Hyundai,Elantra,Sedan,Blue- Navy Blue,2013,Benzine,10000 to 19999,1600 CC,Automatic,230.0,Giza,2
Hyundai,Elantra,Sedan,Other Color,2012,Benzine,180000 to 199999,1600 CC,Automatic,195.0,Giza,1
Fiat,128,Sedan,White,1988,Benzine,90000 to 99999,1000 - 1300 CC,Manual,25.0,Sohag,0
Fiat,128,Sedan,Beige,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,34.5,Cairo,0
Chevrolet,Lanos,Sedan,Gray,2016,Benzine,140000 to 159999,1400 - 1500 CC,Manual,115.0,Sharqia,1
Fiat,128,Sedan,White,1987,Benzine,90000 to 99999,1000 - 1300 CC,Manual,22.0,Giza,0
Chevrolet,Aveo,Sedan,Silver,2015,Benzine,120000 to 139999,1400 - 1500 CC,Manual,164.4,Cairo,1
Hyundai,Accent,Sedan,Gold,2000,Benzine,0 to 9999,1400 - 1500 CC,Manual,65.0,Dakahlia,0
Hyundai,Elantra,Sedan,Blue- Navy Blue,2009,Benzine,0 to 9999,1600 CC,Automatic,205.0,Fayoum,2
Hyundai,Accent,Sedan,Beige,1999,Benzine,100000 to 119999,1000 - 1300 CC,Manual,70.0,Giza,0
Chevrolet,Lanos,Sedan,Silver,2013,Benzine,180000 to 199999,1400 - 1500 CC,Manual,101.8,Dakahlia,1
Chevrolet,Optra,Sedan,Black,2008,Benzine,140000 to 159999,1600 CC,Automatic,140.0,Cairo,1
Fiat,Shahin,Sedan,White,2001,Benzine,10000 to 19999,1400 - 1500 CC,Manual,40.2,Beni Suef,0
Fiat,128,Sedan,Orange,1974,Benzine,100000 to 119999,1000 - 1300 CC,Manual,26.4,Damietta,0
Chevrolet,Lanos,Sedan,Silver,2012,Benzine,160000 to 179999,1400 - 1500 CC,Manual,88.0,Sharqia,0
Chevrolet,Aveo,Sedan,Black,2009,Benzine,0 to 9999,1400 - 1500 CC,Manual,95.0,Minya,0
Fiat,128,Sedan,White,1984,Benzine,More than 200000,1000 - 1300 CC,Manual,19.6,Cairo,0
Hyundai,Accent,Sedan,Blue- Navy Blue,1997,Benzine,10000 to 19999,1400 - 1500 CC,Manual,34.5,Giza,0
Hyundai,Elantra,Sedan,Silver,1994,Benzine,10000 to 19999,1600 CC,Automatic,60.0,Cairo,0
Chevrolet,Cruze,Sedan,Black,2017,Benzine,100000 to 119999,1600 CC,Automatic,224.2,Cairo,2
Fiat,Tipo,Sedan,Blue- Navy Blue,2022,Benzine,0 to 9999,1600 CC,Automatic,365.0,Cairo,3
Chevrolet,Aveo,Sedan,Black,2011,Benzine,10000 to 19999,1400 - 1500 CC,Manual,101.2,Dakahlia,1
Hyundai,Verna,Sedan,Other Color,2003,Benzine,0 to 9999,1600 CC,Manual,110.0,Giza,1
Fiat,131,Sedan,White,1982,Benzine,10000 to 19999,1600 CC,Manual,27.0,Monufia,0
Hyundai,Verna,Sedan,Black,2009,Benzine,160000 to 179999,1600 CC,Manual,85.0,Cairo,0
Chevrolet,Aveo,Sedan,Silver,2009,Benzine,10000 to 19999,1400 - 1500 CC,Manual,110.0,Cairo,1
Chevrolet,Lanos,Sedan,Burgundy,2016,Benzine,120000 to 139999,1600 CC,Manual,115.0,Alexandria,1
Hyundai,Avante,Sedan,White,2018,Benzine,70000 to 79999,1600 CC,Automatic,253.0,Sharqia,2
Hyundai,Verna,Sedan,White,2014,Benzine,100000 to 119999,1600 CC,Manual,3.5,Cairo,0
Fiat,Shahin,Sedan,Silver,2004,Benzine,180000 to 199999,1400 - 1500 CC,Manual,47.0,Qalyubia,0
Hyundai,Avante,Sedan,White,2016,Benzine,0 to 9999,1600 CC,Automatic,258.8,Sharqia,2
Fiat,Uno,Hatchback,White,1996,Benzine,More than 200000,1000 - 1300 CC,Manual,42.5,Gharbia,0
Hyundai,Accent,Sedan,Gold,2005,Benzine,160000 to 179999,1000 - 1300 CC,Manual,63.2,Ismailia,0
Hyundai,Verna,Sedan,White,2007,Benzine,100000 to 119999,1400 - 1500 CC,Manual,95.0,Cairo,0
Hyundai,Elantra,Sedan,Blue- Navy Blue,2015,Benzine,120000 to 139999,1600 CC,Automatic,245.0,Giza,2
Fiat,131,Sedan,White,1982,Benzine,10000 to 19999,1600 CC,Manual,39.1,Qena,0
Hyundai,Accent,Sedan,Gray,2000,Benzine,70000 to 79999,1400 - 1500 CC,Manual,65.0,Cairo,0
Fiat,Shahin,Sedan,Green,2004,Benzine,120000 to 139999,1400 - 1500 CC,Manual,57.5,Asyut,0
Fiat,128,Sedan,White,1994,Benzine,90000 to 99999,1000 - 1300 CC,Manual,32.2,Cairo,0
Hyundai,Verna,Sedan,White,2018,Natural Gas,10000 to 19999,1600 CC,Manual,138.0,Cairo,1
Fiat,Shahin,Sedan,Gray,1999,Benzine,60000 to 69999,1400 - 1500 CC,Manual,51.8,South Sinai,0
Chevrolet,Lanos,Sedan,Gray,2016,Benzine,120000 to 139999,1400 - 1500 CC,Manual,103.5,Gharbia,1
Hyundai,Avante,Sedan,Black,2008,Benzine,80000 to 89999,1600 CC,Automatic,172.5,Cairo,1
Fiat,128,Sedan,White,1992,Benzine,More than 200000,1000 - 1300 CC,Manual,34.5,Gharbia,0
Hyundai,Verna,Sedan,Gray,2019,Benzine,120000 to 139999,1600 CC,Manual,158.7,Monufia,1
Fiat,Tipo,Sedan,Brown,2020,Benzine,40000 to 49999,1600 CC,Automatic,385.0,Cairo,3
Hyundai,Accent,Sedan,Burgundy,2014,Benzine,100000 to 119999,1600 CC,Manual,155.2,Alexandria,1
Chevrolet,Lanos,Sedan,Gray,2015,Benzine,120000 to 139999,1600 CC,Manual,94.3,Cairo,0
Hyundai,Accent,Sedan,Silver,2017,Benzine,More than 200000,1600 CC,Automatic,235.8,Cairo,2
Hyundai,Verna,Sedan,Silver,2012,Benzine,100000 to 119999,1600 CC,Manual,115.0,Alexandria,1
Hyundai,Verna,Sedan,Gray,2014,Benzine,10000 to 19999,1600 CC,Manual,126.5,Cairo,1
Hyundai,Accent,Sedan,Other Color,2013,Benzine,0 to 9999,1600 CC,Manual,155.2,Cairo,1
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,90000 to 99999,1600 CC,Manual,100.0,Giza,1
Hyundai,Matrix,Hatchback,Silver,2013,Benzine,100000 to 119999,1600 CC,Automatic,220.8,Kafr al-Sheikh,2
Chevrolet,Optra,Sedan,Gray,2010,Benzine,180000 to 199999,1600 CC,Automatic,155.0,Port Said,1
Hyundai,Accent,Sedan,Black,2014,Benzine,10000 to 19999,1000 - 1300 CC,Manual,185.6,Giza,1
Fiat,128,Sedan,Red,1979,Benzine,90000 to 99999,1000 - 1300 CC,Manual,20.0,Cairo,0
Fiat,Uno,Hatchback,Blue- Navy Blue,2000,Benzine,0 to 9999,1000 - 1300 CC,Manual,34.5,Alexandria,0
Fiat,Shahin,Sedan,Burgundy,1999,Benzine,180000 to 199999,1400 - 1500 CC,Manual,46.0,Alexandria,0
Hyundai,Verna,Sedan,Silver,2014,Benzine,180000 to 199999,1600 CC,Manual,140.0,Monufia,1
Fiat,128,Sedan,Blue- Navy Blue,1971,Benzine,More than 200000,1000 - 1300 CC,Manual,27.0,Suez,0
Fiat,128,Sedan,White,1994,Benzine,80000 to 89999,1000 - 1300 CC,Manual,26.4,Cairo,0
Hyundai,Elantra,Sedan,Silver,2018,Benzine,100000 to 119999,1600 CC,Automatic,276.0,Dakahlia,2
Fiat,Punto,Hatchback,Gold,2004,Benzine,0 to 9999,1000 - 1300 CC,Manual,64.4,Giza,0
Chevrolet,Optra,Sedan,Black,2010,Benzine,100000 to 119999,1600 CC,Automatic,163.3,Sharqia,1
Hyundai,Matrix,Hatchback,Blue- Navy Blue,2010,Benzine,More than 200000,1600 CC,Manual,135.0,Qena,1
Fiat,Shahin,Sedan,Other Color,2008,Benzine,10000 to 19999,1400 - 1500 CC,Manual,57.5,Qalyubia,0
Chevrolet,Optra,Sedan,Black,2013,Benzine,160000 to 179999,1600 CC,Automatic,166.8,Sharqia,1
Chevrolet,Lanos,Sedan,White,2009,Natural Gas,40000 to 49999,1400 - 1500 CC,Manual,80.0,Minya,0
Chevrolet,Cruze,Sedan,Burgundy,2013,Benzine,0 to 9999,1600 CC,Manual,155.2,Cairo,1
Fiat,Shahin,Sedan,White,2012,Benzine,50000 to 59999,1400 - 1500 CC,Manual,41.4,Cairo,0
Hyundai,Verna,Sedan,Yellow,2018,Benzine,140000 to 159999,1600 CC,Automatic,166.8,Minya,1
